CODCANDIDATO,serie,categoria,linguagens,matematica,ciencias_humanas,ciencias_natureza,concluiu_fundamental,concluiu_medio,concluiu_prova_unica
24611997,1.0,medio,True,True,True,True,False,True,True
24612006,1.0,medio,True,True,True,True,False,True,True
24612010,9.0,fundamental,True,True,False,False,True,False,True
24612017,8.0,fundamental,True,True,False,False,True,False,True
24612022,9.0,fundamental,True,True,False,False,True,False,True
24612030,1.0,medio,False,False,False,False,False,False,False
24612051,9.0,fundamental,True,True,False,False,True,False,True
24612060,9.0,fundamental,True,True,False,False,True,False,True
24612062,1.0,medio,True,True,True,True,False,True,True
24612071,9.0,fundamental,False,False,False,False,False,False,False
24612080,9.0,fundamental,True,True,False,False,True,False,True
24612084,9.0,fundamental,True,True,False,False,True,False,True
24612088,9.0,fundamental,True,True,False,False,True,False,True
24612103,8.0,fundamental,True,True,False,False,True,False,True
24612105,9.0,fundamental,False,False,False,False,False,False,False
24612116,8.0,fundamental,False,False,False,False,False,False,False
24612136,1.0,medio,False,False,False,False,False,False,False
24612137,9.0,fundamental,True,True,False,False,True,False,True
24612143,8.0,fundamental,True,True,False,False,True,False,True
24612152,9.0,fundamental,True,True,False,False,True,False,True
24612163,9.0,fundamental,True,False,False,False,False,False,False
24612165,9.0,fundamental,True,True,False,False,True,False,True
24612169,9.0,fundamental,True,True,False,False,True,False,True
24612172,9.0,fundamental,True,True,False,False,True,False,True
24612186,9.0,fundamental,False,False,False,False,False,False,False
24612187,8.0,fundamental,True,True,False,False,True,False,True
24612188,1.0,medio,True,True,True,True,False,True,True
24612190,9.0,fundamental,True,True,False,False,True,False,True
24612205,9.0,fundamental,False,False,False,False,False,False,False
24612212,8.0,fundamental,True,True,False,False,True,False,True
24612229,1.0,medio,True,True,True,True,False,True,True
24612230,9.0,fundamental,True,True,False,False,True,False,True
24612235,9.0,fundamental,True,True,False,False,True,False,True
24612240,9.0,fundamental,True,True,False,False,True,False,True
24612269,9.0,fundamental,True,False,False,False,False,False,False
24612270,9.0,fundamental,True,True,False,False,True,False,True
24612277,9.0,fundamental,True,True,False,False,True,False,True
24612281,1.0,medio,True,True,True,True,False,True,True
24612285,8.0,fundamental,True,True,False,False,True,False,True
24612303,9.0,fundamental,False,False,False,False,False,False,False
24612331,1.0,medio,False,False,False,False,False,False,False
24612332,1.0,medio,True,True,True,True,False,True,True
24612335,9.0,fundamental,False,False,False,False,False,False,False
24612346,8.0,fundamental,True,True,False,False,True,False,True
24612363,1.0,medio,False,False,False,False,False,False,False
24612390,9.0,fundamental,True,False,False,False,False,False,False
24612406,8.0,fundamental,True,True,False,False,True,False,True
24612411,9.0,fundamental,True,True,False,False,True,False,True
24612412,1.0,medio,True,True,True,True,False,True,True
24612421,1.0,medio,True,True,True,True,False,True,True
24612422,9.0,fundamental,False,False,False,False,False,False,False
24612424,9.0,fundamental,True,True,False,False,True,False,True
24612446,1.0,medio,False,False,False,False,False,False,False
24612452,1.0,medio,False,False,False,False,False,False,False
24612462,1.0,medio,True,True,True,True,False,True,True
24612464,9.0,fundamental,True,True,False,False,True,False,True
24612473,8.0,fundamental,True,True,False,False,True,False,True
24612483,9.0,fundamental,True,True,False,False,True,False,True
24612486,9.0,fundamental,True,True,False,False,True,False,True
24612503,8.0,fundamental,True,True,False,False,True,False,True
24612506,8.0,fundamental,True,True,False,False,True,False,True
24612515,9.0,fundamental,False,False,False,False,False,False,False
24612521,1.0,medio,True,True,True,True,False,True,True
24612540,9.0,fundamental,True,True,False,False,True,False,True
24612544,1.0,medio,True,True,True,True,False,True,True
24612550,8.0,fundamental,True,True,False,False,True,False,True
24612556,9.0,fundamental,True,True,False,False,True,False,True
24612570,1.0,medio,False,False,False,False,False,False,False
24612589,9.0,fundamental,True,True,False,False,True,False,True
24612596,9.0,fundamental,False,False,False,False,False,False,False
24612608,9.0,fundamental,False,False,False,False,False,False,False
24612627,9.0,fundamental,False,False,False,False,False,False,False
24612631,9.0,fundamental,True,False,False,False,False,False,False
24612639,1.0,medio,True,True,True,True,False,True,True
24612645,9.0,fundamental,True,True,False,False,True,False,True
24612649,9.0,fundamental,True,True,False,False,True,False,True
24612656,9.0,fundamental,True,True,False,False,True,False,True
24612669,9.0,fundamental,True,True,False,False,True,False,True
24612696,9.0,fundamental,False,False,False,False,False,False,False
24612705,1.0,medio,True,True,True,True,False,True,True
24612709,9.0,fundamental,True,True,False,False,True,False,True
24612719,9.0,fundamental,True,True,False,False,True,False,True
24612730,1.0,medio,True,True,True,True,False,True,True
24612742,8.0,fundamental,True,True,False,False,True,False,True
24612744,9.0,fundamental,True,True,False,False,True,False,True
24612751,9.0,fundamental,True,True,False,False,True,False,True
24612755,1.0,medio,False,False,False,False,False,False,False
24612757,9.0,fundamental,True,True,False,False,True,False,True
24612763,9.0,fundamental,True,True,False,False,True,False,True
24612765,1.0,medio,True,True,True,True,False,True,True
24612766,9.0,fundamental,False,False,False,False,False,False,False
24612797,1.0,medio,False,False,False,False,False,False,False
24612806,9.0,fundamental,True,True,False,False,True,False,True
24612813,9.0,fundamental,True,True,False,False,True,False,True
24612817,9.0,fundamental,True,True,False,False,True,False,True
24612818,9.0,fundamental,True,True,False,False,True,False,True
24612828,9.0,fundamental,True,True,False,False,True,False,True
24612832,9.0,fundamental,True,True,False,False,True,False,True
24612835,9.0,fundamental,True,True,False,False,True,False,True
24612839,9.0,fundamental,True,True,False,False,True,False,True
24612840,9.0,fundamental,True,True,False,False,True,False,True
24612846,9.0,fundamental,False,False,False,False,False,False,False
24612851,9.0,fundamental,True,True,False,False,True,False,True
24612882,9.0,fundamental,True,True,False,False,True,False,True
24612887,9.0,fundamental,True,True,False,False,True,False,True
24612891,9.0,fundamental,False,False,False,False,False,False,False
24612895,9.0,fundamental,False,False,False,False,False,False,False
24612897,9.0,fundamental,True,True,False,False,True,False,True
24612914,1.0,medio,True,True,True,True,False,True,True
24612915,9.0,fundamental,True,True,False,False,True,False,True
24612922,1.0,medio,True,True,True,True,False,True,True
24612924,9.0,fundamental,True,True,False,False,True,False,True
24612929,8.0,fundamental,True,True,False,False,True,False,True
24612970,1.0,medio,False,False,False,False,False,False,False
24612992,1.0,medio,True,True,True,True,False,True,True
24613002,1.0,medio,True,True,True,True,False,True,True
24613003,8.0,fundamental,True,True,False,False,True,False,True
24613033,9.0,fundamental,True,True,False,False,True,False,True
24613037,9.0,fundamental,True,True,False,False,True,False,True
24613043,9.0,fundamental,True,True,False,False,True,False,True
24613070,9.0,fundamental,False,False,False,False,False,False,False
24613074,9.0,fundamental,True,True,False,False,True,False,True
24613077,9.0,fundamental,True,True,False,False,True,False,True
24613080,9.0,fundamental,True,True,False,False,True,False,True
24613095,8.0,fundamental,False,False,False,False,False,False,False
24613118,8.0,fundamental,True,True,False,False,True,False,True
24613129,9.0,fundamental,True,True,False,False,True,False,True
24613138,9.0,fundamental,True,True,False,False,True,False,True
24613158,9.0,fundamental,False,False,False,False,False,False,False
24613172,9.0,fundamental,False,False,False,False,False,False,False
24613173,9.0,fundamental,True,True,False,False,True,False,True
24613176,1.0,medio,False,False,False,False,False,False,False
24613182,1.0,medio,True,True,True,True,False,True,True
24613205,1.0,medio,True,True,True,True,False,True,True
24613207,9.0,fundamental,True,True,False,False,True,False,True
24613213,1.0,medio,True,True,True,True,False,True,True
24613219,8.0,fundamental,True,True,False,False,True,False,True
24613223,9.0,fundamental,True,True,False,False,True,False,True
24613227,1.0,medio,True,True,True,True,False,True,True
24613234,9.0,fundamental,True,True,False,False,True,False,True
24613235,9.0,fundamental,True,True,False,False,True,False,True
24613239,8.0,fundamental,True,True,False,False,True,False,True
24613241,8.0,fundamental,True,True,False,False,True,False,True
24613260,1.0,medio,True,True,True,True,False,True,True
24613266,1.0,medio,True,True,True,True,False,True,True
24613267,9.0,fundamental,True,True,False,False,True,False,True
24613270,9.0,fundamental,True,True,False,False,True,False,True
24613291,9.0,fundamental,True,True,False,False,True,False,True
24613292,9.0,fundamental,True,True,False,False,True,False,True
24613301,9.0,fundamental,True,True,False,False,True,False,True
24613344,9.0,fundamental,True,True,False,False,True,False,True
24613347,8.0,fundamental,True,True,False,False,True,False,True
24613348,8.0,fundamental,True,True,False,False,True,False,True
24613354,9.0,fundamental,True,True,False,False,True,False,True
24613370,9.0,fundamental,True,True,False,False,True,False,True
24613379,1.0,medio,True,True,True,False,False,False,False
24613392,1.0,medio,True,True,True,True,False,True,True
24613394,9.0,fundamental,True,True,False,False,True,False,True
24613422,9.0,fundamental,False,False,False,False,False,False,False
24613438,9.0,fundamental,True,True,False,False,True,False,True
24613440,9.0,fundamental,True,True,False,False,True,False,True
24613443,9.0,fundamental,False,False,False,False,False,False,False
24613450,1.0,medio,True,True,True,True,False,True,True
24613451,8.0,fundamental,True,True,False,False,True,False,True
24613452,9.0,fundamental,False,False,False,False,False,False,False
24613488,9.0,fundamental,True,True,False,False,True,False,True
24613501,1.0,medio,True,True,True,True,False,True,True
24613523,9.0,fundamental,True,True,False,False,True,False,True
24613525,8.0,fundamental,True,True,False,False,True,False,True
24613531,9.0,fundamental,False,False,False,False,False,False,False
24613543,8.0,fundamental,True,True,False,False,True,False,True
24613553,8.0,fundamental,True,True,False,False,True,False,True
24613561,8.0,fundamental,True,True,False,False,True,False,True
24613586,9.0,fundamental,False,False,False,False,False,False,False
24613592,8.0,fundamental,True,True,False,False,True,False,True
24613597,9.0,fundamental,True,True,False,False,True,False,True
24613601,1.0,medio,False,False,False,False,False,False,False
24613608,9.0,fundamental,True,True,False,False,True,False,True
24613615,9.0,fundamental,False,False,False,False,False,False,False
24613624,9.0,fundamental,True,True,False,False,True,False,True
24613625,8.0,fundamental,False,False,False,False,False,False,False
24613632,8.0,fundamental,True,True,False,False,True,False,True
24613656,9.0,fundamental,True,True,False,False,True,False,True
24613657,9.0,fundamental,True,True,False,False,True,False,True
24613680,8.0,fundamental,True,True,False,False,True,False,True
24613690,1.0,medio,False,False,False,False,False,False,False
24613694,8.0,fundamental,False,False,False,False,False,False,False
24613706,9.0,fundamental,True,True,False,False,True,False,True
24613712,1.0,medio,True,True,True,False,False,False,False
24613720,9.0,fundamental,True,True,False,False,True,False,True
24626870,1.0,medio,True,True,True,True,False,True,True
24626890,8.0,fundamental,True,True,False,False,True,False,True
24626896,8.0,fundamental,True,True,False,False,True,False,True
24626901,8.0,fundamental,True,True,False,False,True,False,True
24626904,8.0,fundamental,True,True,False,False,True,False,True
24626908,1.0,medio,True,True,True,True,False,True,True
24626909,1.0,medio,True,True,True,True,False,True,True
24626915,8.0,fundamental,True,True,False,False,True,False,True
24626916,1.0,medio,True,True,True,True,False,True,True
24626922,8.0,fundamental,False,False,False,False,False,False,False
24626923,8.0,fundamental,False,False,False,False,False,False,False
24626925,1.0,medio,False,False,False,False,False,False,False
24626927,8.0,fundamental,False,False,False,False,False,False,False
24626930,8.0,fundamental,False,False,False,False,False,False,False
24626934,8.0,fundamental,True,True,False,False,True,False,True
24626935,8.0,fundamental,True,True,False,False,True,False,True
24626936,1.0,medio,True,True,True,True,False,True,True
24626942,1.0,medio,True,True,True,True,False,True,True
24626943,8.0,fundamental,True,True,False,False,True,False,True
24626944,1.0,medio,True,True,True,True,False,True,True
24626945,8.0,fundamental,False,False,False,False,False,False,False
24626946,8.0,fundamental,True,True,False,False,True,False,True
24626957,8.0,fundamental,False,False,False,False,False,False,False
24626960,8.0,fundamental,True,True,False,False,True,False,True
24626969,8.0,fundamental,True,False,False,False,False,False,False
24626970,8.0,fundamental,True,True,False,False,True,False,True
24626973,8.0,fundamental,True,True,False,False,True,False,True
24626976,1.0,medio,True,True,True,True,False,True,True
24626982,8.0,fundamental,False,False,False,False,False,False,False
24626987,1.0,medio,False,False,False,False,False,False,False
24626993,8.0,fundamental,True,True,False,False,True,False,True
24626998,8.0,fundamental,True,True,False,False,True,False,True
24639494,8.0,fundamental,False,False,False,False,False,False,False
24639540,8.0,fundamental,True,True,False,False,True,False,True
24639541,8.0,fundamental,True,True,False,False,True,False,True
24639542,8.0,fundamental,True,True,False,False,True,False,True
24639543,8.0,fundamental,True,True,False,False,True,False,True
24639544,8.0,fundamental,True,True,False,False,True,False,True
24639545,1.0,medio,False,False,False,False,False,False,False
24639546,9.0,fundamental,True,True,False,False,True,False,True
24639547,8.0,fundamental,False,False,False,False,False,False,False
24639548,1.0,medio,False,False,False,False,False,False,False
24639549,8.0,fundamental,False,False,False,False,False,False,False
24639550,1.0,medio,False,False,False,False,False,False,False
24639551,1.0,medio,False,False,False,False,False,False,False
24639552,8.0,fundamental,False,False,False,False,False,False,False
24639553,1.0,medio,False,False,False,False,False,False,False
24639554,8.0,fundamental,False,False,False,False,False,False,False
24639555,1.0,medio,False,False,False,False,False,False,False
24639556,8.0,fundamental,False,False,False,False,False,False,False
24639557,1.0,medio,False,False,False,False,False,False,False
24639558,1.0,medio,False,False,False,False,False,False,False
24639559,8.0,fundamental,False,False,False,False,False,False,False
24639560,1.0,medio,False,False,False,False,False,False,False
24639561,1.0,medio,False,False,False,False,False,False,False
24639562,8.0,fundamental,False,False,False,False,False,False,False
24639563,1.0,medio,False,False,False,False,False,False,False
24639564,8.0,fundamental,False,False,False,False,False,False,False
24639565,1.0,medio,False,False,False,False,False,False,False
24639566,1.0,medio,False,False,False,False,False,False,False
24639567,8.0,fundamental,False,False,False,False,False,False,False
24639568,1.0,medio,False,False,False,False,False,False,False
24639569,1.0,medio,False,False,False,False,False,False,False
24639570,1.0,medio,False,False,False,False,False,False,False
24639571,1.0,medio,False,False,False,False,False,False,False
24639572,1.0,medio,False,False,False,False,False,False,False
24639573,1.0,medio,False,False,False,False,False,False,False
24639574,8.0,fundamental,False,False,False,False,False,False,False
24639575,1.0,medio,False,False,False,False,False,False,False
24639576,1.0,medio,False,False,False,False,False,False,False
24639577,1.0,medio,False,False,False,False,False,False,False
24639578,1.0,medio,False,False,False,False,False,False,False
24639579,1.0,medio,False,False,False,False,False,False,False
24639580,1.0,medio,False,False,False,False,False,False,False
24639581,1.0,medio,False,False,False,False,False,False,False
24639582,1.0,medio,False,False,False,False,False,False,False
24639583,1.0,medio,False,False,False,False,False,False,False
24639584,1.0,medio,False,False,False,False,False,False,False
24639585,1.0,medio,False,False,False,False,False,False,False
24639586,1.0,medio,False,False,False,False,False,False,False
24639587,1.0,medio,False,False,False,False,False,False,False
24639588,1.0,medio,False,False,False,False,False,False,False
24639589,1.0,medio,False,False,False,False,False,False,False
24639590,8.0,fundamental,False,False,False,False,False,False,False
24639591,1.0,medio,False,False,False,False,False,False,False
24639592,1.0,medio,False,False,False,False,False,False,False
24639593,1.0,medio,False,False,False,False,False,False,False
24639594,8.0,fundamental,False,False,False,False,False,False,False
24639595,1.0,medio,False,False,False,False,False,False,False
24639596,1.0,medio,False,False,False,False,False,False,False
24639597,1.0,medio,False,False,False,False,False,False,False
24639598,1.0,medio,False,False,False,False,False,False,False
24639599,8.0,fundamental,False,False,False,False,False,False,False
24639600,1.0,medio,False,False,False,False,False,False,False
24639601,1.0,medio,False,False,False,False,False,False,False
24639602,8.0,fundamental,False,False,False,False,False,False,False
24639603,8.0,fundamental,False,False,False,False,False,False,False
24639604,1.0,medio,False,False,False,False,False,False,False
24639605,8.0,fundamental,False,False,False,False,False,False,False
24639606,8.0,fundamental,False,False,False,False,False,False,False
24639607,8.0,fundamental,False,False,False,False,False,False,False
24639608,1.0,medio,False,False,False,False,False,False,False
24639609,1.0,medio,False,False,False,False,False,False,False
24639610,8.0,fundamental,False,False,False,False,False,False,False
24639611,1.0,medio,False,False,False,False,False,False,False
24639612,8.0,fundamental,False,False,False,False,False,False,False
24639613,1.0,medio,False,False,False,False,False,False,False
24639614,1.0,medio,False,False,False,False,False,False,False
24639615,1.0,medio,False,False,False,False,False,False,False
24639616,1.0,medio,False,False,False,False,False,False,False
24639617,8.0,fundamental,False,False,False,False,False,False,False
24639618,8.0,fundamental,False,False,False,False,False,False,False
24639619,1.0,medio,False,False,False,False,False,False,False
24639620,1.0,medio,False,False,False,False,False,False,False
24639621,8.0,fundamental,False,False,False,False,False,False,False
24639622,1.0,medio,False,False,False,False,False,False,False
24639623,1.0,medio,False,False,False,False,False,False,False
24639624,1.0,medio,False,False,False,False,False,False,False
24639625,1.0,medio,False,False,False,False,False,False,False
24639626,8.0,fundamental,False,False,False,False,False,False,False
24639627,1.0,medio,False,False,False,False,False,False,False
24639628,1.0,medio,False,False,False,False,False,False,False
24639629,1.0,medio,False,False,False,False,False,False,False
24639630,1.0,medio,False,False,False,False,False,False,False
24639631,8.0,fundamental,False,False,False,False,False,False,False
24639632,1.0,medio,False,False,False,False,False,False,False
24639633,2.0,medio,False,False,False,False,False,False,False
24639634,1.0,medio,False,False,False,False,False,False,False
24639635,1.0,medio,False,False,False,False,False,False,False
24639636,1.0,medio,False,False,False,False,False,False,False
24639637,1.0,medio,False,False,False,False,False,False,False
24639638,8.0,fundamental,False,False,False,False,False,False,False
24639639,8.0,fundamental,False,False,False,False,False,False,False
24639640,1.0,medio,False,False,False,False,False,False,False
24639641,1.0,medio,False,False,False,False,False,False,False
24639642,1.0,medio,False,False,False,False,False,False,False
24639643,1.0,medio,False,False,False,False,False,False,False
24639644,1.0,medio,False,False,False,False,False,False,False
24639645,1.0,medio,False,False,False,False,False,False,False
24639646,8.0,fundamental,False,False,False,False,False,False,False
24639647,8.0,fundamental,False,False,False,False,False,False,False
24639648,8.0,fundamental,False,False,False,False,False,False,False
24639649,1.0,medio,False,False,False,False,False,False,False
24639650,8.0,fundamental,False,False,False,False,False,False,False
24639651,1.0,medio,False,False,False,False,False,False,False
24639652,1.0,medio,False,False,False,False,False,False,False
24639653,1.0,medio,False,False,False,False,False,False,False
24639654,1.0,medio,False,False,False,False,False,False,False
24639655,1.0,medio,False,False,False,False,False,False,False
24639656,1.0,medio,False,False,False,False,False,False,False
24639657,1.0,medio,False,False,False,False,False,False,False
24639658,1.0,medio,False,False,False,False,False,False,False
24639659,8.0,fundamental,False,False,False,False,False,False,False
24639660,1.0,medio,False,False,False,False,False,False,False
24639661,8.0,fundamental,False,False,False,False,False,False,False
24639662,1.0,medio,False,False,False,False,False,False,False
24639663,1.0,medio,False,False,False,False,False,False,False
24639664,8.0,fundamental,False,False,False,False,False,False,False
24639665,1.0,medio,False,False,False,False,False,False,False
24639666,1.0,medio,False,False,False,False,False,False,False
24639667,1.0,medio,False,False,False,False,False,False,False
24639668,8.0,fundamental,False,False,False,False,False,False,False
24639669,1.0,medio,False,False,False,False,False,False,False
24639670,1.0,medio,False,False,False,False,False,False,False
24639671,8.0,fundamental,False,False,False,False,False,False,False
24639672,1.0,medio,False,False,False,False,False,False,False
24639673,1.0,medio,False,False,False,False,False,False,False
24639674,1.0,medio,False,False,False,False,False,False,False
24639675,1.0,medio,False,False,False,False,False,False,False
24639676,1.0,medio,False,False,False,False,False,False,False
24639677,1.0,medio,False,False,False,False,False,False,False
24639678,8.0,fundamental,False,False,False,False,False,False,False
24639679,1.0,medio,False,False,False,False,False,False,False
24639680,1.0,medio,False,False,False,False,False,False,False
24639681,1.0,medio,False,False,False,False,False,False,False
24639682,8.0,fundamental,False,False,False,False,False,False,False
24639683,1.0,medio,False,False,False,False,False,False,False
24639684,8.0,fundamental,False,False,False,False,False,False,False
24639685,1.0,medio,False,False,False,False,False,False,False
24639686,1.0,medio,False,False,False,False,False,False,False
24639687,1.0,medio,False,False,False,False,False,False,False
24642257,8.0,fundamental,True,True,False,False,True,False,True
24643150,8.0,fundamental,True,True,False,False,True,False,True
24643151,8.0,fundamental,True,True,False,False,True,False,True
24643152,8.0,fundamental,True,True,False,False,True,False,True
24643163,1.0,medio,False,False,False,False,False,False,False
24643164,1.0,medio,False,False,False,False,False,False,False
24643165,1.0,medio,False,False,False,False,False,False,False
24643166,1.0,medio,False,False,False,False,False,False,False
24643167,1.0,medio,False,False,False,False,False,False,False
24643168,1.0,medio,False,False,False,False,False,False,False
24643169,1.0,medio,False,False,False,False,False,False,False
24643170,1.0,medio,False,False,False,False,False,False,False
24645393,1.0,medio,False,False,False,False,False,False,False
24645394,1.0,medio,False,False,False,False,False,False,False
24645395,1.0,medio,True,True,False,False,False,False,False
24645396,1.0,medio,True,True,True,True,False,True,True
24645397,1.0,medio,False,False,False,False,False,False,False
24645398,1.0,medio,False,False,False,False,False,False,False
24645399,1.0,medio,False,False,False,False,False,False,False
24645400,1.0,medio,False,False,False,False,False,False,False
24645401,1.0,medio,True,True,True,True,False,True,True
24645402,1.0,medio,False,False,False,False,False,False,False
24645403,1.0,medio,False,False,False,False,False,False,False
24645404,1.0,medio,False,False,False,False,False,False,False
24645405,1.0,medio,True,True,True,True,False,True,True
24645406,1.0,medio,False,False,False,False,False,False,False
24645407,1.0,medio,True,True,True,True,False,True,True
24645408,1.0,medio,False,False,False,False,False,False,False
24645465,1.0,medio,True,True,True,True,False,True,True
